batter_id,batter_name,year,team,avg,G,AB,R,H,2B,3B,HR,TB,RBI,SB,CS,BB,HBP,SO,GDP,SLG,OBP,E,height/weight,year_born,OPS,외국인,weight,weight_category,age,age_category
83,나주환,2017,SK,0.167,9,24,1,4,2,0,0,6,1,0,0,2,0,6,0,0.25,0.231,0,180cm/84kg,1984,0.481,1.0,84,1,33,2
83,나주환,2018,SK,0.400,4,10,1,4,0,0,0,4,1,0,0,2,0,3,0,0.4,0.5,0,180cm/84kg,1984,0.9,1.0,84,1,34,2
84,나지완,2008,KIA,0.318,12,44,6,14,2,0,2,22,7,1,2,2,2,7,1,0.5,0.3670000000000001,0,182cm/105kg,1985,0.867,1.0,105,3,23,1
84,나지완,2009,KIA,0.190,13,42,7,8,1,0,3,18,5,0,0,6,0,9,2,0.429,0.292,0,182cm/105kg,1985,0.721,1.0,105,3,24,1
84,나지완,2010,KIA,0.273,12,33,3,9,4,0,0,13,5,0,0,1,1,7,3,0.394,0.314,0,182cm/105kg,1985,0.708,1.0,105,3,25,1
84,나지완,2012,KIA,0.194,11,36,2,7,2,0,0,9,5,0,0,4,0,8,0,0.25,0.275,0,182cm/105kg,1985,0.525,1.0,105,3,27,1
84,나지완,2013,KIA,0.296,9,27,3,8,0,0,0,8,5,0,0,1,2,6,1,0.296,0.3670000000000001,0,182cm/105kg,1985,0.6629999999999999,1.0,105,3,28,1
84,나지완,2014,KIA,0.226,12,31,6,7,1,0,2,14,9,0,0,7,0,9,1,0.452,0.359,0,182cm/105kg,1985,0.8109999999999999,1.0,105,3,29,2
84,나지완,2015,KIA,0.429,3,7,0,3,0,0,0,3,0,0,0,3,1,1,0,0.429,0.636,0,182cm/105kg,1985,1.065,1.0,105,3,30,2
84,나지완,2016,KIA,0.296,13,27,5,8,1,0,1,12,8,0,0,8,1,9,0,0.444,0.459,0,182cm/105kg,1985,0.903,1.0,105,3,31,2
84,나지완,2017,KIA,0.211,9,19,4,4,1,0,1,8,1,0,0,8,0,4,1,0.421,0.444,0,182cm/105kg,1985,0.865,1.0,105,3,32,2
84,나지완,2018,KIA,0.455,5,11,3,5,0,0,2,11,3,0,1,2,0,2,0,1.0,0.5379999999999999,0,182cm/105kg,1985,1.538,1.0,105,3,33,2
85,남태혁,2016,KT,0.000,4,10,0,0,0,0,0,0,0,0,0,1,0,5,0,0.0,0.091,1,187cm/107kg,1991,0.091,1.0,107,3,25,1
85,남태혁,2017,KT,0.200,8,10,1,2,0,0,0,2,2,0,0,0,0,4,0,0.2,0.2,1,187cm/107kg,1991,0.4,1.0,107,3,26,1
85,남태혁,2018,KT,0.300,6,10,1,3,0,0,1,6,2,0,1,0,0,1,1,0.6,0.3,0,187cm/107kg,1991,0.8999999999999999,1.0,107,3,27,1
86,노수광,2015,KIA,0.000,4,3,0,0,0,0,0,0,0,0,1,1,0,1,0,0.0,0.25,0,180cm/80kg,1990,0.25,1.0,80,1,25,1
86,노수광,2016,KIA,0.333,1,3,0,1,0,0,0,1,0,1,0,0,0,0,0,0.333,0.333,0,180cm/80kg,1990,0.6659999999999999,1.0,80,1,26,1
86,노수광,2017,SK,0.333,11,24,2,8,1,1,0,11,2,1,1,0,0,3,0,0.458,0.333,1,180cm/80kg,1990,0.7909999999999999,1.0,80,1,27,1
86,노수광,2018,SK,0.133,6,15,2,2,0,1,1,7,3,0,0,0,0,8,0,0.467,0.133,0,180cm/80kg,1990,0.6000000000000001,1.0,80,1,28,1
87,노진혁,2013,NC,0.130,12,23,4,3,1,0,0,4,0,0,0,4,0,8,0,0.174,0.259,2,184cm/80kg,1989,0.433,1.0,80,1,24,1
87,노진혁,2014,NC,0.222,10,9,0,2,0,0,0,2,1,0,0,0,0,2,0,0.222,0.2,0,184cm/80kg,1989,0.422,1.0,80,1,25,1
87,노진혁,2015,NC,0.083,11,12,0,1,1,0,0,2,0,0,0,0,0,3,1,0.1669999999999999,0.083,1,184cm/80kg,1989,0.25,1.0,80,1,26,1
87,노진혁,2018,NC,0.211,6,19,1,4,1,0,0,5,0,0,0,0,1,6,1,0.263,0.25,0,184cm/80kg,1989,0.513,1.0,80,1,29,2
89,도태훈,2016,NC,-,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,1.0,0,184cm/85kg,1993,,1.0,85,2,23,1
89,도태훈,2017,NC,0.190,11,21,2,4,1,0,0,5,0,1,0,2,0,5,0,0.238,0.261,2,184cm/85kg,1993,0.499,1.0,85,2,24,1
89,도태훈,2018,NC,1.000,1,1,1,1,0,0,1,4,4,0,0,0,0,0,0,4.0,1.0,0,184cm/85kg,1993,5.0,1.0,85,2,25,1
90,러프,2017,삼성,0.250,12,40,4,10,2,0,1,15,5,0,0,1,0,7,0,0.375,0.262,1,190cm/113kg,1986,0.637,1.0,113,3,31,2
90,러프,2018,삼성,0.286,6,14,5,4,1,0,2,11,5,0,0,3,0,4,0,0.7859999999999999,0.412,0,190cm/113kg,1986,1.198,1.0,113,3,32,2
91,로맥,2018,SK,0.375,6,16,2,6,2,0,1,11,2,0,0,1,1,3,1,0.688,0.444,0,188cm/100kg,1985,1.132,1.0,100,3,33,2
95,로하스,2018,KT,0.333,6,18,4,6,3,1,0,11,4,0,1,1,0,6,1,0.611,0.368,0,189cm/102kg,1990,0.979,1.0,102,3,28,1
96,류지혁,2016,두산,0.208,12,24,3,5,1,1,0,8,2,1,0,1,0,4,0,0.333,0.24,1,181cm/75kg,1994,0.573,1.0,75,0,22,0
96,류지혁,2017,두산,0.290,12,31,4,9,1,2,0,14,4,3,1,0,0,5,1,0.452,0.29,2,181cm/75kg,1994,0.742,1.0,75,0,23,1
96,류지혁,2018,두산,0.375,6,8,3,3,2,0,0,5,0,0,1,1,0,0,0,0.625,0.444,1,181cm/75kg,1994,1.069,1.0,75,0,24,1
99,모창민,2008,SK,0.297,12,37,7,11,6,0,0,17,5,7,0,2,0,9,1,0.459,0.333,3,188cm/89kg,1985,0.792,1.0,89,2,23,1
99,모창민,2009,SK,0.333,3,6,2,2,1,0,0,3,2,2,0,5,0,1,0,0.5,0.583,1,188cm/89kg,1985,1.083,1.0,89,2,24,1
99,모창민,2010,SK,0.250,11,24,4,6,3,0,0,9,5,2,1,2,0,9,0,0.375,0.308,1,188cm/89kg,1985,0.6829999999999999,1.0,89,2,25,1
99,모창민,2013,NC,0.279,12,43,3,12,3,0,1,18,5,1,0,1,1,10,2,0.419,0.311,1,188cm/89kg,1985,0.73,1.0,89,2,28,1
99,모창민,2014,NC,0.306,11,36,6,11,3,0,1,17,5,1,0,2,0,2,2,0.472,0.333,2,188cm/89kg,1985,0.8049999999999999,1.0,89,2,29,2
99,모창민,2015,NC,0.256,13,39,4,10,6,0,2,22,5,0,0,0,1,6,0,0.564,0.268,1,188cm/89kg,1985,0.8320000000000001,1.0,89,2,30,2
99,모창민,2017,NC,0.385,11,39,5,15,2,0,3,26,9,1,1,1,0,4,1,0.667,0.4,1,188cm/89kg,1985,1.0670000000000002,1.0,89,2,32,2
99,모창민,2018,NC,0.188,6,16,0,3,2,1,0,7,1,0,0,3,0,7,0,0.438,0.316,0,188cm/89kg,1985,0.754,1.0,89,2,33,2
100,문규현,2004,롯데,0.250,8,4,1,1,0,0,1,4,2,0,0,0,0,3,0,1.0,0.25,0,185cm/92kg,1983,1.25,1.0,92,2,21,0
100,문규현,2007,롯데,0.143,2,7,0,1,1,0,0,2,1,0,0,0,0,2,0,0.286,0.143,0,185cm/92kg,1983,0.429,1.0,92,2,24,1
100,문규현,2009,롯데,0.364,8,11,3,4,1,1,0,7,0,0,0,0,0,2,0,0.636,0.364,0,185cm/92kg,1983,1.0,1.0,92,2,26,1
100,문규현,2010,롯데,0.091,8,11,0,1,0,0,0,1,0,0,0,0,0,4,0,0.091,0.091,0,185cm/92kg,1983,0.182,1.0,92,2,27,1
100,문규현,2011,롯데,0.231,10,13,3,3,1,0,1,7,3,1,0,3,0,2,2,0.5379999999999999,0.375,0,185cm/92kg,1983,0.913,1.0,92,2,28,1
100,문규현,2012,롯데,0.292,12,24,3,7,1,0,1,11,4,0,0,3,0,7,0,0.458,0.37,1,185cm/92kg,1983,0.8280000000000001,1.0,92,2,29,2
100,문규현,2013,롯데,0.231,5,13,1,3,0,0,0,3,1,0,0,1,0,2,0,0.231,0.286,2,185cm/92kg,1983,0.517,1.0,92,2,30,2
100,문규현,2014,롯데,0.333,11,21,3,7,3,0,0,10,3,0,0,2,0,3,0,0.476,0.391,1,185cm/92kg,1983,0.867,1.0,92,2,31,2
100,문규현,2015,롯데,0.235,9,17,3,4,0,0,1,7,1,0,0,5,0,2,0,0.412,0.409,0,185cm/92kg,1983,0.821,1.0,92,2,32,2
100,문규현,2016,롯데,0.222,13,27,2,6,1,0,0,7,0,0,0,4,0,4,1,0.259,0.3229999999999999,0,185cm/92kg,1983,0.5820000000000001,1.0,92,2,33,2
100,문규현,2017,롯데,0.385,7,13,0,5,0,0,0,5,1,0,1,0,0,3,1,0.385,0.385,0,185cm/92kg,1983,0.77,1.0,92,2,34,2
100,문규현,2018,롯데,0.286,5,7,1,2,1,0,0,3,0,0,0,1,0,2,0,0.429,0.375,0,185cm/92kg,1983,0.804,1.0,92,2,35,2
103,민병헌,2006,두산,0.333,8,6,2,2,0,0,0,2,1,4,1,0,0,1,0,0.333,0.333,0,178cm/87kg,1987,0.6659999999999999,1.0,87,2,19,0
103,민병헌,2007,두산,0.261,10,23,3,6,4,0,0,10,2,2,0,2,0,3,1,0.435,0.32,0,178cm/87kg,1987,0.755,1.0,87,2,20,0
103,민병헌,2008,두산,0.214,10,28,2,6,1,0,0,7,3,1,1,0,0,5,0,0.25,0.214,0,178cm/87kg,1987,0.4639999999999999,1.0,87,2,21,0
103,민병헌,2009,두산,0.269,12,26,5,7,1,0,1,11,3,4,0,1,3,3,1,0.423,0.355,0,178cm/87kg,1987,0.778,1.0,87,2,22,0
103,민병헌,2010,두산,0.278,11,18,1,5,1,0,0,6,0,0,1,1,1,7,0,0.333,0.35,0,178cm/87kg,1987,0.6829999999999999,1.0,87,2,23,1
103,민병헌,2013,두산,0.357,10,14,1,5,0,0,0,5,4,1,0,3,1,0,0,0.357,0.5,0,178cm/87kg,1987,0.857,1.0,87,2,26,1
103,민병헌,2014,두산,0.235,10,34,5,8,1,0,0,9,5,1,3,2,0,1,1,0.265,0.256,0,178cm/87kg,1987,0.521,1.0,87,2,27,1
103,민병헌,2015,두산,0.293,11,41,8,12,4,1,0,18,5,2,1,4,1,6,0,0.439,0.347,0,178cm/87kg,1987,0.7859999999999999,1.0,87,2,28,1
103,민병헌,2016,두산,0.444,12,36,8,16,3,0,0,19,3,0,0,4,1,3,0,0.528,0.512,0,178cm/87kg,1987,1.04,1.0,87,2,29,2
103,민병헌,2017,두산,0.231,10,26,4,6,1,0,0,7,2,0,0,2,1,2,0,0.269,0.31,0,178cm/87kg,1987,0.579,1.0,87,2,30,2
103,민병헌,2018,롯데,0.182,4,11,1,2,1,0,0,3,3,0,0,1,1,1,1,0.273,0.308,0,178cm/87kg,1987,0.581,1.0,87,2,31,2
104,박건우,2010,두산,0.200,8,5,1,1,0,0,0,1,0,0,0,0,0,0,1,0.2,0.2,0,184cm/80kg,1990,0.4,1.0,80,1,20,0
104,박건우,2013,두산,0.211,11,19,4,4,2,0,0,6,5,2,0,2,1,4,1,0.316,0.318,0,184cm/80kg,1990,0.634,1.0,80,1,23,1
104,박건우,2014,두산,0.000,9,11,1,0,0,0,0,0,1,0,0,1,0,8,0,0.0,0.083,0,184cm/80kg,1990,0.083,1.0,80,1,24,1
104,박건우,2015,두산,0.222,7,9,1,2,0,0,0,2,0,0,0,0,0,5,1,0.222,0.222,0,184cm/80kg,1990,0.444,1.0,80,1,25,1
104,박건우,2016,두산,0.282,14,39,6,11,3,1,1,19,7,2,0,3,0,7,2,0.487,0.333,0,184cm/80kg,1990,0.8200000000000001,1.0,80,1,26,1
104,박건우,2017,두산,0.280,11,25,4,7,1,0,0,8,3,2,0,8,0,7,0,0.32,0.455,0,184cm/80kg,1990,0.775,1.0,80,1,27,1
104,박건우,2018,두산,0.350,6,20,3,7,1,0,2,14,5,1,1,0,0,4,1,0.7,0.35,1,184cm/80kg,1990,1.0499999999999998,1.0,80,1,28,1
105,박경수,2003,LG,0.067,12,15,1,1,0,0,0,1,0,0,0,2,1,6,0,0.067,0.222,0,178cm/80kg,1984,0.289,1.0,80,1,19,0
105,박경수,2004,LG,0.256,12,43,6,11,2,0,2,19,5,0,1,6,1,10,1,0.442,0.36,0,178cm/80kg,1984,0.802,1.0,80,1,20,0
105,박경수,2005,LG,0.209,13,43,5,9,3,0,2,18,3,3,0,1,1,10,0,0.419,0.239,1,178cm/80kg,1984,0.6579999999999999,1.0,80,1,21,0
105,박경수,2006,LG,0.316,11,38,10,12,2,0,3,23,9,1,1,4,2,5,0,0.605,0.409,0,178cm/80kg,1984,1.014,1.0,80,1,22,0
105,박경수,2007,LG,0.174,8,23,1,4,1,0,0,5,0,0,0,3,1,7,2,0.217,0.296,1,178cm/80kg,1984,0.513,1.0,80,1,23,1
105,박경수,2008,LG,0.304,12,23,6,7,2,0,0,9,6,1,0,3,0,5,0,0.391,0.37,0,178cm/80kg,1984,0.7609999999999999,1.0,80,1,24,1
105,박경수,2009,LG,0.257,12,35,7,9,2,0,1,14,4,0,1,4,0,4,0,0.4,0.333,1,178cm/80kg,1984,0.7330000000000001,1.0,80,1,25,1
105,박경수,2010,LG,0.226,11,31,6,7,2,1,0,11,3,1,0,4,1,6,1,0.355,0.333,0,178cm/80kg,1984,0.688,1.0,80,1,26,1
105,박경수,2011,LG,0.231,13,39,11,9,0,0,1,12,2,4,0,9,0,6,0,0.308,0.3670000000000001,2,178cm/80kg,1984,0.675,1.0,80,1,27,1
105,박경수,2015,KT,0.294,8,17,1,5,3,0,1,11,4,0,0,0,1,4,0,0.647,0.316,0,178cm/80kg,1984,0.963,1.0,80,1,31,2
105,박경수,2016,KT,0.200,11,25,4,5,2,0,1,10,2,1,0,8,0,7,1,0.4,0.394,0,178cm/80kg,1984,0.794,1.0,80,1,32,2
105,박경수,2017,KT,0.167,6,18,2,3,2,0,0,5,3,0,0,1,0,6,0,0.278,0.211,0,178cm/80kg,1984,0.489,1.0,80,1,33,2
105,박경수,2018,KT,0.250,6,12,3,3,0,0,0,3,0,0,0,5,0,4,0,0.25,0.471,1,178cm/80kg,1984,0.721,1.0,80,1,34,2
107,박광열,2015,NC,0.200,10,5,1,1,1,0,0,2,0,0,0,0,1,1,0,0.4,0.333,0,182cm/85kg,1995,0.7330000000000001,1.0,85,2,20,0
107,박광열,2016,NC,0.000,5,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.25,0,182cm/85kg,1995,0.25,1.0,85,2,21,0
107,박광열,2017,NC,0.200,10,15,1,3,1,0,0,4,2,0,0,1,0,3,1,0.267,0.25,0,182cm/85kg,1995,0.517,1.0,85,2,22,0
107,박광열,2018,NC,-,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,182cm/85kg,1995,,1.0,85,2,23,1
109,박기혁,2002,롯데,0.000,8,5,1,0,0,0,0,0,0,0,0,0,0,4,0,0.0,0.0,0,179cm/77kg,1981,0.0,1.0,77,0,21,0
109,박기혁,2003,롯데,0.190,13,42,2,8,1,1,0,11,1,2,1,5,0,9,1,0.262,0.277,1,179cm/77kg,1981,0.539,1.0,77,0,22,0
109,박기혁,2004,롯데,0.281,13,32,5,9,2,0,1,14,9,0,0,3,1,4,0,0.438,0.342,3,179cm/77kg,1981,0.78,1.0,77,0,23,1
109,박기혁,2005,롯데,0.143,12,28,0,4,0,0,0,4,2,2,1,1,0,1,1,0.143,0.172,1,179cm/77kg,1981,0.3149999999999999,1.0,77,0,24,1
109,박기혁,2006,롯데,0.320,10,25,8,8,1,0,2,15,5,2,0,6,0,6,0,0.6,0.452,5,179cm/77kg,1981,1.052,1.0,77,0,25,1
109,박기혁,2007,롯데,0.333,10,18,5,6,1,0,0,7,0,2,0,4,0,5,0,0.389,0.455,0,179cm/77kg,1981,0.8440000000000001,1.0,77,0,26,1
109,박기혁,2008,롯데,0.353,9,17,3,6,0,0,0,6,2,3,0,2,0,2,1,0.353,0.421,0,179cm/77kg,1981,0.774,1.0,77,0,27,1
109,박기혁,2009,롯데,0.500,2,6,0,3,0,0,0,3,0,0,0,0,0,1,0,0.5,0.5,0,179cm/77kg,1981,1.0,1.0,77,0,28,1
109,박기혁,2010,롯데,0.520,10,25,5,13,4,1,0,19,2,0,1,1,0,3,1,0.76,0.5379999999999999,0,179cm/77kg,1981,1.298,1.0,77,0,29,2
109,박기혁,2013,롯데,0.391,9,23,2,9,3,0,0,12,1,0,0,1,0,4,0,0.522,0.417,2,179cm/77kg,1981,0.939,1.0,77,0,32,2
109,박기혁,2015,KT,0.381,10,21,3,8,4,0,0,12,1,0,1,2,0,1,0,0.5710000000000001,0.435,1,179cm/77kg,1981,1.006,1.0,77,0,34,2
109,박기혁,2016,KT,0.381,11,21,2,8,0,0,0,8,3,0,0,0,0,3,1,0.381,0.348,1,179cm/77kg,1981,0.7290000000000001,1.0,77,0,35,2
109,박기혁,2017,KT,0.231,6,13,5,3,3,0,0,6,3,0,0,4,0,1,1,0.462,0.412,1,179cm/77kg,1981,0.8740000000000001,1.0,77,0,36,2
109,박기혁,2018,KT,0.429,5,7,3,3,0,0,0,3,0,0,0,0,0,1,0,0.429,0.429,0,179cm/77kg,1981,0.858,1.0,77,0,37,2
111,박동원,2013,넥센,0.296,9,27,3,8,1,0,1,12,3,0,1,2,0,8,1,0.444,0.345,0,179cm/92kg,1990,0.7889999999999999,1.0,92,2,23,1
111,박동원,2014,넥센,0.000,10,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,179cm/92kg,1990,0.0,1.0,92,2,24,1
111,박동원,2015,넥센,0.500,2,4,0,2,0,0,0,2,0,0,0,0,0,0,0,0.5,0.5,0,179cm/92kg,1990,1.0,1.0,92,2,25,1
111,박동원,2016,넥센,0.333,12,36,5,12,2,0,3,23,8,0,0,1,0,2,1,0.639,0.351,1,179cm/92kg,1990,0.99,1.0,92,2,26,1
111,박동원,2017,넥센,0.273,5,11,1,3,2,0,0,5,2,0,0,0,0,0,1,0.455,0.25,0,179cm/92kg,1990,0.7050000000000001,1.0,92,2,27,1
111,박동원,2018,넥센,0.214,7,14,4,3,0,0,2,9,2,0,0,3,0,3,0,0.643,0.353,0,179cm/92kg,1990,0.996,1.0,92,2,28,1
112,박민우,2013,NC,0.360,9,25,5,9,1,1,0,12,3,1,0,3,1,3,1,0.48,0.448,2,185cm/80kg,1993,0.928,1.0,80,1,20,0
112,박민우,2014,NC,0.292,11,24,8,7,1,1,0,10,2,5,0,2,0,3,0,0.417,0.321,1,185cm/80kg,1993,0.738,1.0,80,1,21,0
112,박민우,2015,NC,0.294,12,34,6,10,2,1,0,14,1,3,2,7,1,5,0,0.412,0.429,1,185cm/80kg,1993,0.841,1.0,80,1,22,0
112,박민우,2016,NC,0.327,15,49,13,16,2,0,1,21,3,1,2,9,1,3,1,0.429,0.441,2,185cm/80kg,1993,0.87,1.0,80,1,23,1
112,박민우,2018,NC,0.333,1,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0.333,0.333,0,185cm/80kg,1993,0.6659999999999999,1.0,80,1,25,1
113,박병호,2005,LG,0.188,9,32,2,6,0,0,1,9,1,0,2,4,0,6,0,0.281,0.278,0,185cm/107kg,1986,0.5589999999999999,1.0,107,3,19,0
113,박병호,2006,LG,0.444,9,18,4,8,2,0,2,16,5,0,0,4,0,4,0,0.889,0.545,0,185cm/107kg,1986,1.4340000000000002,1.0,107,3,20,0
113,박병호,2009,LG,0.314,12,35,5,11,2,0,1,16,5,1,0,5,0,10,2,0.457,0.39,0,185cm/107kg,1986,0.847,1.0,107,3,23,1
113,박병호,2010,LG,0.176,11,34,1,6,1,0,0,7,6,0,1,5,1,9,1,0.206,0.3,0,185cm/107kg,1986,0.506,1.0,107,3,24,1
113,박병호,2012,넥센,0.290,10,31,7,9,1,0,2,16,4,0,1,8,1,5,0,0.516,0.439,1,185cm/107kg,1986,0.955,1.0,107,3,26,1
113,박병호,2013,넥센,0.174,10,23,4,4,0,0,4,16,7,0,0,7,1,7,0,0.696,0.387,0,185cm/107kg,1986,1.083,1.0,107,3,27,1
113,박병호,2014,넥센,0.176,9,17,3,3,2,0,0,5,0,0,1,5,1,7,0,0.294,0.391,1,185cm/107kg,1986,0.685,1.0,107,3,28,1
113,박병호,2015,넥센,0.308,11,26,4,8,1,0,3,18,11,0,0,5,0,6,0,0.6920000000000001,0.406,0,185cm/107kg,1986,1.098,1.0,107,3,29,2
113,박병호,2018,넥센,0.294,7,17,2,5,0,0,2,11,5,0,1,5,0,5,0,0.647,0.455,0,185cm/107kg,1986,1.102,1.0,107,3,32,2
115,박석민,2004,삼성,0.208,11,24,6,5,4,0,0,9,4,1,0,3,2,6,0,0.375,0.345,0,178cm/88kg,1985,0.72,1.0,88,2,19,0
115,박석민,2008,삼성,0.250,13,44,7,11,4,0,0,15,4,0,0,4,3,8,4,0.341,0.353,4,178cm/88kg,1985,0.6940000000000001,1.0,88,2,23,1
115,박석민,2009,삼성,0.167,9,30,2,5,2,0,1,10,1,1,0,6,0,11,1,0.333,0.306,0,178cm/88kg,1985,0.639,1.0,88,2,24,1
115,박석민,2010,삼성,0.333,12,30,5,10,2,0,2,18,10,0,0,3,2,4,0,0.6,0.405,2,178cm/88kg,1985,1.005,1.0,88,2,25,1
115,박석민,2011,삼성,0.429,5,14,0,6,0,0,0,6,1,0,0,2,0,3,0,0.429,0.5,1,178cm/88kg,1985,0.929,1.0,88,2,26,1
115,박석민,2012,삼성,0.250,11,36,4,9,3,0,0,12,4,1,0,2,0,5,2,0.333,0.282,0,178cm/88kg,1985,0.615,1.0,88,2,27,1
115,박석민,2013,삼성,0.286,9,28,3,8,2,0,0,10,3,0,0,3,0,5,3,0.357,0.355,0,178cm/88kg,1985,0.7120000000000001,1.0,88,2,28,1
115,박석민,2014,삼성,0.273,8,22,1,6,1,0,0,7,3,0,0,4,0,5,0,0.318,0.37,1,178cm/88kg,1985,0.688,1.0,88,2,29,2
115,박석민,2015,삼성,0.179,12,39,5,7,1,0,2,14,7,0,0,6,0,3,4,0.359,0.289,0,178cm/88kg,1985,0.6479999999999999,1.0,88,2,30,2
115,박석민,2016,NC,0.429,16,42,6,18,1,0,3,28,11,0,2,8,0,8,0,0.667,0.51,0,178cm/88kg,1985,1.177,1.0,88,2,31,2
115,박석민,2017,NC,0.500,2,6,1,3,0,0,1,6,3,0,1,1,0,0,0,1.0,0.5710000000000001,0,178cm/88kg,1985,1.571,1.0,88,2,32,2
115,박석민,2018,NC,0.500,2,2,1,1,0,0,1,4,2,0,0,0,0,0,0,2.0,0.5,0,178cm/88kg,1985,2.5,1.0,88,2,33,2
116,박세혁,2012,두산,0.000,3,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,181cm/86kg,1990,0.0,1.0,86,2,22,0
116,박세혁,2013,두산,0.429,7,7,2,3,0,0,0,3,3,0,1,1,0,2,0,0.429,0.5,0,181cm/86kg,1990,0.929,1.0,86,2,23,1
116,박세혁,2016,두산,0.300,14,20,3,6,1,0,0,7,3,1,0,4,4,3,0,0.35,0.483,0,181cm/86kg,1990,0.833,1.0,86,2,26,1
116,박세혁,2017,두산,0.182,10,11,1,2,0,0,0,2,1,0,0,3,1,5,0,0.182,0.4,1,181cm/86kg,1990,0.5820000000000001,1.0,86,2,27,1
116,박세혁,2018,두산,-,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,1.0,0,181cm/86kg,1990,,1.0,86,2,28,1
117,박승욱,2013,SK,0.296,11,27,4,8,4,0,0,12,6,0,0,2,0,5,0,0.444,0.333,1,184cm/78kg,1992,0.777,1.0,78,1,21,0
117,박승욱,2017,SK,0.167,11,30,3,5,0,0,0,5,4,1,0,4,0,8,0,0.1669999999999999,0.257,1,184cm/78kg,1992,0.424,1.0,78,1,25,1
117,박승욱,2018,SK,0.455,6,11,4,5,1,0,0,6,2,4,0,4,0,3,0,0.545,0.6,1,184cm/78kg,1992,1.145,1.0,78,1,26,1
119,박용택,2002,LG,-,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,185cm/90kg,1979,,1.0,90,2,23,1
119,박용택,2003,LG,0.256,13,43,7,11,3,0,1,17,7,0,4,3,1,10,0,0.395,0.313,0,185cm/90kg,1979,0.708,1.0,90,2,24,1
119,박용택,2004,LG,0.383,12,47,9,18,4,0,0,22,4,3,0,3,0,5,1,0.468,0.412,0,185cm/90kg,1979,0.88,1.0,90,2,25,1
119,박용택,2005,LG,0.189,12,37,3,7,2,1,0,11,5,1,1,3,0,16,0,0.297,0.244,0,185cm/90kg,1979,0.5409999999999999,1.0,90,2,26,1
119,박용택,2006,LG,0.267,6,15,1,4,1,0,0,5,1,1,0,5,1,3,0,0.333,0.455,0,185cm/90kg,1979,0.7879999999999999,1.0,90,2,27,1
119,박용택,2007,LG,0.200,11,40,0,8,1,0,0,9,3,0,1,5,0,3,1,0.225,0.283,1,185cm/90kg,1979,0.508,1.0,90,2,28,1
119,박용택,2008,LG,0.357,12,42,4,15,3,0,1,21,10,4,1,5,0,7,0,0.5,0.417,0,185cm/90kg,1979,0.917,1.0,90,2,29,2
119,박용택,2009,LG,0.211,7,19,2,4,0,0,0,4,1,0,1,0,0,2,2,0.211,0.211,0,185cm/90kg,1979,0.422,1.0,90,2,30,2
119,박용택,2010,LG,0.333,8,24,5,8,1,0,0,9,1,1,0,3,2,3,0,0.375,0.448,0,185cm/90kg,1979,0.823,1.0,90,2,31,2
119,박용택,2011,LG,0.382,12,34,8,13,4,1,1,22,9,5,2,4,1,11,0,0.647,0.45,0,185cm/90kg,1979,1.097,1.0,90,2,32,2
119,박용택,2012,LG,0.190,9,21,3,4,0,0,0,4,1,1,0,3,0,4,3,0.19,0.28,0,185cm/90kg,1979,0.47,1.0,90,2,33,2
119,박용택,2013,LG,0.417,11,24,7,10,1,0,0,11,0,2,1,9,1,5,0,0.458,0.588,0,185cm/90kg,1979,1.046,1.0,90,2,34,2
119,박용택,2014,LG,0.318,8,22,5,7,2,0,0,9,2,0,0,4,0,8,0,0.409,0.423,0,185cm/90kg,1979,0.8320000000000001,1.0,90,2,35,2
119,박용택,2015,LG,0.350,11,20,4,7,1,0,1,11,2,0,0,2,0,2,0,0.55,0.409,0,185cm/90kg,1979,0.959,1.0,90,2,36,2
119,박용택,2016,LG,0.286,10,28,7,8,2,0,0,10,3,4,1,1,1,5,0,0.357,0.333,0,185cm/90kg,1979,0.69,1.0,90,2,37,2
119,박용택,2017,LG,0.450,10,20,5,9,1,0,2,16,5,0,0,3,0,2,1,0.8,0.5,0,185cm/90kg,1979,1.3,1.0,90,2,38,3
119,박용택,2018,LG,0.222,7,18,2,4,1,0,0,5,1,0,0,3,0,5,0,0.278,0.333,0,185cm/90kg,1979,0.611,1.0,90,2,39,3
123,박정권,2004,SK,0.250,11,20,3,5,0,0,1,8,1,0,0,2,0,5,1,0.4,0.318,0,187cm/96kg,1981,0.718,1.0,96,3,23,1
123,박정권,2007,SK,0.150,9,20,1,3,1,0,0,4,1,0,0,3,0,5,0,0.2,0.261,0,187cm/96kg,1981,0.461,1.0,96,3,26,1
123,박정권,2008,SK,0.148,12,27,2,4,1,1,1,10,4,3,0,5,0,6,0,0.37,0.273,1,187cm/96kg,1981,0.643,1.0,96,3,27,1
123,박정권,2009,SK,0.240,10,25,1,6,1,0,0,7,2,1,0,1,0,9,1,0.28,0.269,0,187cm/96kg,1981,0.5489999999999999,1.0,96,3,28,1
